Index,0 [0x3][0x42],1 [0x7][0x1c],2 [0x3][0x43],3 [0x3][0x44],4 [0x7][0x20],5 [0x5][0x38],6 [0x5][0x3a],7 [0x5][0x3c],8 [0x5][0x3e],9 [0x6][0x2c],10 [0x6][0x30],11 [0x6][0x34],12 [0x7][0x24],13 [0x7][0x28],14 [0x3][0x45],15 [0x3][0x46],16 [0x3][0x47],17 [0x19][0x48],18 [0x1a][0x48],19 [0x1b][0x48],20 [0x5][0x40],21 [0x1c][0x48],22 [0x1d][0x48],23 [0x1e][0x48],24 [0x0][0x0],25 [0x0][0x4],26 [0x0][0x8],27 [0x0][0xc],28 [0x0][0x10],29 [0x0][0x14],30 [0x7][0x18]
586,1,4306101,44,49,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"땅굴단의 산길잡이","수많은 광맥을 발굴해서 코볼드군<br>자원 확보에 공헌한 산길잡이를 없애자<br>'제59단 광부 베 제'를 쓰러뜨려라","","","","",852515
587,1,4323906,41,46,0,0,0,0,0,60722,60502,0,4323914,0,33,34,35,true,false,false,0,false,false,false,"시굴지 강습 작전","'제59단 여두목 고 즈'가 지휘하는<br>코볼드군 시굴지를 강습하여 시굴을 방해하자<br>'코볼드족 채굴 도구'를 부숴라","","","","",852516
588,1,4306107,41,46,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"전방에 폭탄","감시대 야영지를 향해서<br>그레네이드 무리가 이동하기 시작했다<br>안전 확보를 위해 그레네이드를 쓰러뜨려라","","","","",0
589,1,4306118,41,46,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"뇌우를 부르는 자","뇌우를 부른다는 전설이 내려오는<br>수수께끼의 플라스마 덩어리가 떠돌아다니고 있다<br>그게 사실이든 아니든 간에 브라웅거를 쓰러뜨리자","","","","",0
590,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
591,1,4322668,30,35,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"전설의 거룡","어느 정찰병의 사소한 착각 때문에<br>유적에 거룡이 산다는 소문이 퍼지고 있다<br>소문의 주범 페리톤을 쓰러뜨리자","","","","",0
592,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
593,1,4306704,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"광기의 산맥","무언가에 겁먹은 듯 잔뜩 흥분한<br>랍토르 무리가 몰려들었다<br>어수선한 랍토르를 쓰러뜨려라","","","","",0
594,1,4322679,34,39,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"폐기된 실험체","코볼드족 신관이 만들어냈지만<br>명령을 무시하다 폐기된<br>실험체 넘버 128을 쓰러뜨려라","","","","",0
595,4,4324006,34,39,0,0,12,0,0,60724,60504,0,4324025,0,33,34,35,true,false,false,0,false,false,false,"보급부대 구출명령","초코보가 다치는 바람에 꼼짝도 못 하고 있던<br>흑와단 보급부대를 코볼드군이 습격했다<br>곤경에 처한 마부를 지켜라","","곤경에 처한 마부","","",0
596,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
597,1,4306150,48,51,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"벌레 양식자","연금술에도 조예가 깊은 코볼드족 신관이<br>도브란을 양식해서 품종을 개량하려 한다<br>제59단 기도사 비 고를 쓰러뜨려라","","","","",0
598,1,4323053,47,50,0,0,0,0,0,60722,60502,115,4328544,0,33,34,35,true,false,false,0,false,false,false,"깨어난 석상","코볼드족이 수수께끼의 석상을 발견했지만<br>그것은 봉인된 고대 요마였다<br>오랜 잠에서 깨어난 발리데트를 쓰러뜨려라","","","","",852517
599,1,4514938,47,50,0,0,0,0,0,60722,60502,115,0,0,156,34,35,true,false,false,0,false,false,false,"바위신을 부르는 자","바위신 타이탄 소환 의식을 주도하는<br>고위 신관이 무장광산에 나타났다<br>제5단 단장 제 브를 쓰러뜨려라","","","","",852460
600,1,4321538,31,36,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"린드부름의 습격","채집을 하기 위해 움트는 연못으로<br>향하던 원예가가 마물에게 습격당했다<br>다가오는 린드부름을 쓰러뜨려라","","","","",0
601,2,4326442,30,35,2001053,0,1,0,0,60723,60503,0,4326449,0,33,34,35,true,false,false,0,false,false,false,"무지 즐거운 버섯따기","심장 기능을 강화하는 치료약을 만들기 위해<br>귀곡부대 대원이 재료를 구하고 있다<br>'독버섯 포자'를 모아라","손에 넣은 '독버섯 포자'를<br>'귀곡부대 대원'에게<br>신속하게 건네주자","건넨 독버섯 포자","","",0
602,1,4309238,31,36,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"굿'바이","밤마다 동굴에서 나타나 정처 없이 떠도는<br>혼을 정화하고 평온한 숲을 되찾자<br>가련한 망령을 쓰러뜨려라","","","","",0
603,2,4309303,33,38,2001056,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"진리를 찾아서","어진나무 명상굴 도사가 골렘이 생겨난<br>원인을 밝히기 위해 샘플을 구하고 있다<br>'골렘의 영혼석'을 모아라","손에 넣은 '골렘의 영혼석'을<br>'수수께끼에 도전하는 도사'에게<br>신속하게 건네주자","건넨 골렘의 영혼석","","",0
604,1,4309352,43,48,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"음험한 마물","심술궂은 성격 때문에 친구들도<br>가까이하지 않는 못된 스프리건을 없애자<br>심술이를 쓰러뜨려라","","","","",0
605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
607,2,4322578,40,45,2001055,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"지나간 날들의 빛","어느 실프가 라무 소환에 반대하다<br>동족에게 살해당한 동료의 유품을 찾고 있다<br>'실프족 유품'을 모아라","손에 넣은 '실프족 유품'을<br>'신록의 파나크시오'에게<br>신속하게 건네주자","건넨 실프족 유품","","",0
608,1,4322626,40,45,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"오츄 수확","실프 영지 방어를 위해 의도적으로 풀어놓은<br>오츄가 번식해서 숲의 질서를 어지럽히고 있다<br>무성하게 자라난 오츄를 쓰러뜨려라","","","","",0
609,1,4309359,43,48,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"제멋대로인 귀부인","사냥감을 쫓아서 종달새의 지저귐에 들어왔던<br>사냥꾼이 거대한 몰볼에게 한입에 잡아먹혔다<br>원한을 풀어주기 위해 변덕쟁이 캐시를 쓰러뜨려라","","","","",0
610,1,4323043,42,47,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"종달새의 지저귐 조우전","제국군 정찰부대와 신도화된 실프가<br>종달새의 지저귐에서 마주쳐 전투가 벌어졌다<br>제국군 침략자를 쓰러뜨려라","","","","",0
611,4,4323403,42,47,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,false,false,false,"계속되는 종달새의 지저귐 조우전","실프 영지로 도망쳤던 신도화된 실프가<br>지원군을 데리고 돌아왔다<br>'천리안을 가진 미안'를 지키면서 실프족을 쓰러뜨려라","","천리안을 가진 미안","","",0
612,1,4309371,44,49,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"제국군 천인대장","천 명의 제국군을 지휘하는 대장이 호위 몇 명과 함께<br>잠시 마도 병기 잔해를 조사하러 왔다<br>절호의 기회를 놓치지 말고 아울루스 렘 울소를 쓰러뜨려라","","","","",0
613,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
614,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
615,1,4321567,46,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"젖뿌리 뽑기","뿌리에서 추출되는 향정신성 성분을 얻기 위해<br>신도화된 실프가 요괴꽃을 재배하고 있다<br>젖뿌리 묘목을 쓰러뜨려라","","","","",0
616,1,4322736,47,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"유곡의 약사","젖뿌리로 비약을 만들어서<br>잔칫상에 내놓는 실프족 술사를 없애자<br>각성의 다키시오를 쓰러뜨려라","","","","",0
617,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
618,1,4309384,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"두꺼비의 꿈","신도화된 실프는 젖뿌리의 효능을<br>높이기 위해 '두꺼비 기름'을 넣고 있다고 한다<br>실프족이 양식하는 꿈결두꺼비를 쓰러뜨려라","","","","",0
619,1,4322740,47,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"유곡의 위병","실프 영지 내를 순찰하는<br>실프족 위병대장이 나타났다<br>칼잎의 볼키시아를 쓰러뜨려라","","","","",0
620,1,4322738,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"무지무지 즐거운 버섯따기","신도화된 실프가 독약을 만들기 위해<br>독버섯을 재배한다는 정보를 얻었다<br>독약의 원료가 되는 실프모자버섯을 쓰러뜨려라","","","","",0
621,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
622,1,4309398,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"경건한 양육자","실프족이 태어나는 '요람나무'에서<br>갓 태어난 실프를 신도로 양육하는<br>광풍의 풀크시오를 쓰러뜨려라","","","","",0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
624,1,4309417,33,38,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"출렁이는 땅","속성의 힘이 흐트러진 탓에 정령이 발생하여<br>징검뿌리 늪지대 지반을 무르게 만들고 있다<br>물 정령을 쓰러뜨려라","","","","",0
625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
626,1,4328342,30,35,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"거북 네 이노오오옴!","불량배 '나나니단'이 전력 증강을 위해<br>금강거북 포획에 나섰다<br>거북을 쫓는 나나니단을 쓰러뜨려라","","","","",0
627,1,4309426,31,36,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"냄새의 근원 차단","스트로퍼 배설물 때문에<br>징검뿌리 늪지대에 악취가 날로 심해지고 있다<br>냄새의 근원인 스트로퍼를 쓰러뜨려라","","","","",0
628,1,4328455,46,50,0,0,0,0,0,60722,60502,0,0,0,33,34,35,true,false,false,0,false,false,false,"최후의 멧돼지왕","자신을 길러준 실프족 장로를 잡아먹어<br>방목된 괴물 멧돼지를 없애자<br>멧돼지 싸움도박판의 우승자였던 파이아를 쓰러뜨려라","","","","",0
629,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
631,1,4309449,37,42,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"벌채부대 요격전","목재 자원을 노리는 이크살족 벌채부대가<br>검은장막 숲에 침입했다고 한다<br>이크살족을 쓰러뜨려라","","","","",0
632,1,4309456,48,51,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"유적의 망령기사","유적 지대에 수수께끼의 망령기사가 나타나<br>검은장막 숲 방어에 큰 어려움을 주고 있다<br>망령기사 다이달로스를 쓰러뜨려라","","","","",0
633,1,4328466,47,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"이크살군 벌채장 강습 작전","신궁부대와 함께 이크살군 벌채장을 습격하자<br>장갑기구의 추진연료 '바람 진주'를 파괴하면서<br>이크살 칼부리를 쓰러뜨려라","","","","",0
634,1,4309469,37,42,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"분노한 숲의 수호자","불법 벌채로 분노한 숲의 수호자가<br>다가오는 자를 막무가내로 공격하고 있다<br>거대 떡갈나무를 쓰러뜨려라","","","","",0
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
636,1,4317670,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"","北ザナラーンにてダハーカが急増したのは<br>大型の牝種が原因であると判明した<br>すべての元凶、ラクモンを倒せ","","","","",0
637,1,4317677,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"작열하는 귀족","청린수 섭취로 연료 효율을 높여<br>강력하게 성장한 봄을 없애자<br>작열의 귀족, 봄 남작을 쓰러뜨려라","","","","",0
638,1,4317682,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"꿀꺽꿀꺽 도브란","청린수를 모두 마시려는<br>도브란 무리가 청린 정제소로 몰려들었다<br>단단한 도브란을 쓰러뜨려라","","","","",0
639,1,4317690,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"감시자의 눈","동쪽 감시탑에 주둔하는 불멸대가<br>집단으로 이동하는 요마를 목격했다<br>북부 다날란을 위협하는 아리만을 쓰러뜨려라","","","","",0
640,1,4317699,45,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"","ラウバーン緩衝地に妖異ダハーカが<br>群れを成しているとの報告があった<br>青燐精製所の安全のため、ダハーカを倒せ","","","","",0
641,1,4317702,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"매복한 도브란","청린수를 마시려는 도브란 무리가<br>청린수 수송로에 숨어서 기다리고 있다<br>단단한 도브란을 쓰러뜨려라","","","","",0
642,3,4322755,49,52,0,0,0,0,0,60725,60505,0,4322756,4322756,33,34,35,true,false,false,0,false,false,false,"무역로 청린수길","청린 정제소로 거래를 하러 찾아오는<br>상인이 호위가 필요한 듯하다<br>'신중한 상인'을 지켜라","","","","",0
643,1,4317813,49,52,0,0,0,0,0,60721,60501,0,4317815,0,33,34,35,true,false,false,0,false,false,false,"구세신께 바치는 제물: 납치편","애디슨이 사교 집단 '마지막 백성'에게<br>납치당한 딸을 구해달라고 부탁했다<br>붉은 옷의 마지막 백성을 쓰러뜨려라","","","","",0
644,1,4317813,49,52,0,0,0,0,0,60721,60501,0,4317831,0,33,34,35,true,false,false,0,false,false,false,"구세신께 바치는 제물: 함정편","납치 소동은 모험가를 끌어들이려는 함정이었다<br>모험가를 제물로 바치려고 몰려드는<br>마지막 백성을 쓰러뜨려라","","","","",0
645,1,4317813,49,52,0,0,0,0,0,60722,60502,115,0,0,37,34,35,true,false,false,0,false,false,false,"구세신께 바치는 제물: 응징편","모험가를 함정에 빠뜨려 처치하는 데 실패한<br>'마지막 백성' 부녀가 본성을 드러냈다<br>애디슨과 밀부르를 쓰러뜨려라","","","","",0
646,1,4317813,49,52,0,226,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"구세신께 바치는 제물: 요마편","궁지에 몰린 밀부르가 자신을 제물로 바쳐<br>요마 서큐버스를 육체에 빙의시켰다<br>요마가 된 밀부르를 쓰러뜨려라","","","","",0
647,1,4323758,49,52,0,222,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"미쳐 날뛰는 거대 마수","신선한 먹잇감을 찾아 괴이한 합성수가 나타났다<br>콩고물을 노리고 뒤따르는 마수도 조심하면서<br>미쳐 날뛰는 거대 마수 고르키마이라를 쓰러뜨려라","","","","",0
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
649,1,4176089,12,17,0,0,0,0,0,60721,60501,0,0,0,33,105,35,true,false,true,0,false,false,false,"그 바다생물을 보라","산란기를 맞은 대왕게 무리가<br>주변 지역을 위협하고 있다<br>알 낳는 대왕게를 쓰러뜨려라","","","","",0
650,1,4126638,12,17,0,0,0,0,0,60722,60502,115,0,0,33,105,35,true,false,true,0,false,false,false,"폭식하는 괴물새","넌덜머리 날 정도로 사료를 많이 먹어서<br>목동에게 버림받고 야생화한 괴물새<br>'걸신들린 거트루드'를 쓰러뜨려라","","","","",0
651,1,4374943,26,31,0,0,0,0,0,60722,60502,115,0,0,104,105,106,true,false,true,0,false,false,false,"섬광 강림: 거대 마수 요격전","정체불명의 마물이 나타났다<br>수수께끼의 여기사 '라이트닝'과 힘을 합쳐<br>미지의 거대 짐승을 쓰러뜨려라","","","","",0
652,1,4387971,26,31,0,0,0,0,0,60722,60502,115,0,0,104,105,106,true,false,true,0,false,false,false,"섬광 강림: 거대 마수 요격전","정체불명의 마물이 나타났다<br>수수께끼의 여기사 '라이트닝'과 힘을 합쳐<br>미지의 거대 짐승을 쓰러뜨려라","","","","",0
653,4,4378219,38,43,0,0,0,0,0,60722,60502,163,0,0,104,105,106,true,false,true,0,false,false,false,"섬광 강림: 기계 마수 토벌전","마도 아머를 닮은 기계가 날뛰고 있다<br>수수께끼의 여기사 '라이트닝'과 힘을 합쳐<br>드레드노트를 쓰러뜨려라","","","","",0
654,4,4387303,38,43,0,0,0,0,0,60722,60502,163,0,0,104,105,106,true,false,true,0,false,false,false,"섬광 강림: 기계 마수 토벌전","마도 아머를 닮은 기계가 날뛰고 있다<br>수수께끼의 여기사 '라이트닝'과 힘을 합쳐<br>드레드노트를 쓰러뜨려라","","","","",0
655,1,4378050,45,50,0,0,0,0,0,60721,60501,163,0,0,104,105,106,true,false,true,0,false,false,false,"섬광 강림: 아누비스 섬멸전","혼돈의 힘이 에오르제아를 삼키려 한다<br>이방인 여기사 '라이트닝'과 힘을 합쳐<br>닥쳐오는 아누비스를 쓰러뜨려라","","","","",0
656,1,4388466,45,50,0,0,0,0,0,60721,60501,163,0,0,104,105,106,true,false,true,0,false,false,false,"섬광 강림: 아누비스 섬멸전","혼돈의 힘이 에오르제아를 삼키려 한다<br>이방인 여기사 '라이트닝'과 힘을 합쳐<br>닥쳐오는 아누비스를 쓰러뜨려라","","","","",0
657,4,4378050,45,50,0,0,0,0,0,60722,60502,164,0,0,104,105,106,true,false,true,0,false,false,false,"섬광 강림: 시룡 토벌전","혼돈의 힘이 에오르제아를 삼키려 한다<br>이방인 여기사 '라이트닝'과 힘을 합쳐<br>혼돈의 시룡을 쓰러뜨려라","","","","",0
658,4,4388466,45,50,0,0,0,0,0,60722,60502,164,0,0,104,105,106,true,false,true,0,false,false,false,"섬광 강림: 시룡 토벌전","혼돈의 힘이 에오르제아를 삼키려 한다<br>이방인 여기사 '라이트닝'과 힘을 합쳐<br>혼돈의 시룡을 쓰러뜨려라","","","","",0
659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
660,1,4505554,7,12,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
661,1,4505554,7,12,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '벽돌골렘'","벽돌골렘이 나타났다!<br>모두 힘내며<br>마물을 물리쳐라!","","","","",852474
662,1,0,29,34,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
663,1,0,29,34,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '벽돌골렘'","벽돌골렘이 나타났다!<br>모두 힘내며<br>마물을 물리쳐라!","","","","",0
664,1,0,29,34,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
665,1,0,29,34,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '황금골렘'","벽돌골렘이 나타났다!<br>황금골렘이 나타났다!<br>전력을 다해서 마물을 물리쳐라!","","","","",0
666,1,4509087,7,12,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
667,1,4509087,7,12,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '벽돌골렘'","벽돌골렘이 나타났다!<br>모두 힘내며<br>마물을 물리쳐라!","","","","",852475
668,1,4305992,30,35,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
669,1,4305992,30,35,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '벽돌골렘'","벽돌골렘이 나타났다!<br>모두 힘내며<br>마물을 물리쳐라!","","","","",852476
670,1,4305992,30,35,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
671,1,4305992,30,35,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '황금골렘'","벽돌골렘이 나타났다!<br>황금골렘이 나타났다!<br>전력을 다해서 마물을 물리쳐라!","","","","",852477
672,1,4544306,7,12,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
673,1,4544306,7,12,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '벽돌골렘'","벽돌골렘이 나타났다!<br>모두 힘내며<br>마물을 물리쳐라!","","","","",852478
674,1,4510404,28,33,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
675,1,4510404,28,33,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '벽돌골렘'","벽돌골렘이 나타났다!<br>모두 힘내며<br>마물을 물리쳐라!","","","","",852479
676,1,4510404,28,33,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,false,true,0,false,false,false,"신비한 마물 '골렘'","골렘이 나타났다!<br>모두 조심하며<br>마물을 물리쳐라!","","","","",0
677,1,4510404,28,33,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,false,true,0,false,false,false,"신비한 마물 '황금골렘'","벽돌골렘이 나타났다!<br>황금골렘이 나타났다!<br>전력을 다해서 마물을 물리쳐라!","","","","",852480
678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
679,1,4105481,11,16,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"검은 악마: 실험 결과","누군가의 마법 실험으로<br>스프리건이 굉장한 힘을 갖게 되었다<br>마법에 걸린 스프리건을 쓰러뜨려라","","","","",852642
680,1,4105481,11,16,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,false,true,0,false,false,false,"검은 악마: 과격한 숙녀","차원을 넘어온 수수께끼의 존재가<br>에오르제아에서 날뛰고 있다<br>과격한 숙녀, 검은 악마를 쓰러뜨려라","","","","",852481
681,1,3922888,33,38,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"검은 악마: 실험 결과","누군가의 마법 실험으로<br>스프리건이 굉장한 힘을 갖게 되었다<br>마법에 걸린 스프리건을 쓰러뜨려라","","","","",0
682,1,3922888,33,38,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,false,true,0,false,false,false,"검은 악마: 과격한 숙녀","차원을 넘어온 수수께끼의 존재가<br>에오르제아에서 날뛰고 있다<br>과격한 숙녀, 검은 악마를 쓰러뜨려라","","","","",852482
683,1,4103575,10,15,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"검은 악마: 실험 결과","누군가의 마법 실험으로<br>스프리건이 굉장한 힘을 갖게 되었다<br>마법에 걸린 스프리건을 쓰러뜨려라","","","","",0
684,1,4103575,10,15,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,false,true,0,false,false,false,"검은 악마: 과격한 숙녀","차원을 넘어온 수수께끼의 존재가<br>에오르제아에서 날뛰고 있다<br>과격한 숙녀, 검은 악마를 쓰러뜨려라","","","","",852483
685,1,4108107,31,36,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"검은 악마: 실험 결과","누군가의 마법 실험으로<br>스프리건이 굉장한 힘을 갖게 되었다<br>마법에 걸린 스프리건을 쓰러뜨려라","","","","",0
686,1,4108107,31,36,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,false,true,0,false,false,false,"검은 악마: 과격한 숙녀","차원을 넘어온 수수께끼의 존재가<br>에오르제아에서 날뛰고 있다<br>과격한 숙녀, 검은 악마를 쓰러뜨려라","","","","",852484
687,1,4176089,12,17,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"검은 악마: 실험 결과","누군가의 마법 실험으로<br>스프리건이 굉장한 힘을 갖게 되었다<br>마법에 걸린 스프리건을 쓰러뜨려라","","","","",0
688,1,4176089,12,17,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,false,true,0,false,false,false,"검은 악마: 과격한 숙녀","차원을 넘어온 수수께끼의 존재가<br>에오르제아에서 날뛰고 있다<br>과격한 숙녀, 검은 악마를 쓰러뜨려라","","","","",852485
689,1,4516038,32,37,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"검은 악마: 실험 결과","누군가의 마법 실험으로<br>스프리건이 굉장한 힘을 갖게 되었다<br>마법에 걸린 스프리건을 쓰러뜨려라","","","","",0
690,1,4516038,32,37,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,false,true,0,false,false,false,"검은 악마: 과격한 숙녀","차원을 넘어온 수수께끼의 존재가<br>에오르제아에서 날뛰고 있다<br>과격한 숙녀, 검은 악마를 쓰러뜨려라","","","","",852486
691,1,4507107,42,47,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"기동병사 프로토아머","기동성을 향상시킨 프로토 마도 병기가<br>지형이 험난한 검은장막 숲에서 주행 시험을 하고 있다<br>프로토 아머를 쓰러뜨려라","","","","",0
