Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14],10 [0x19][0x15]
1007757,"×にぎやかしA",0,"",0,0,1,0,0,"",5,false
1007758,"×にぎやかしB",0,"",0,0,1,0,0,"",5,false
1007759,"웨지",0,"",0,0,1,0,0,"",3,false
1007760,"수퇘지 시체",0,"",0,0,1,0,0,"",5,false
1007761,"빅스",0,"",0,0,1,0,0,"",3,false
1007762,"웨지",0,"",0,0,1,0,0,"",3,false
1007763,"그라하 티아",0,"",0,0,1,0,0,"",3,false
1007764,"",0,"",0,0,1,0,0,"",5,false
1007765,"타타루",0,"",0,0,1,0,0,"",3,false
1007766,"길드 본부 전령",0,"",0,0,1,0,0,"",4,false
1007767,"길드 본부 모험가",0,"",0,0,1,0,0,"",4,false
1007768,"알피노",0,"",0,0,1,0,0,"",4,false
1007769,"흰 옷을 입은 아씨엔",0,"",0,0,1,0,0,"",4,false
1007770,"",0,"",0,0,1,0,0,"",5,false
1007771,"",0,"",0,0,1,0,0,"",5,false
1007772,"",0,"",0,0,1,0,0,"",5,false
1007773,"",0,"",0,0,1,0,0,"",5,false
1007774,"",0,"",0,0,1,0,0,"",5,false
1007775,"",0,"",0,0,1,0,0,"",5,false
1007776,"",0,"",0,0,1,0,0,"",5,false
1007777,"",0,"",0,0,1,0,0,"",5,false
1007778,"",0,"",0,0,1,0,0,"",5,false
1007779,"",0,"",0,0,1,0,0,"",5,false
1007780,"",0,"",0,0,1,0,0,"",5,false
1007781,"",0,"",0,0,1,0,0,"",5,false
1007782,"",0,"",0,0,1,0,0,"",5,false
1007783,"",0,"",0,0,1,0,0,"",5,false
1007784,"",0,"",0,0,1,0,0,"",5,false
1007785,"",0,"",0,0,1,0,0,"",5,false
1007786,"",0,"",0,0,1,0,0,"",5,false
1007787,"",0,"",0,0,1,0,0,"",5,false
1007788,"",0,"",0,0,1,0,0,"",5,false
1007789,"",0,"",0,0,1,0,0,"",5,false
1007790,"",0,"",0,0,1,0,0,"",5,false
1007791,"",0,"",0,0,1,0,0,"",5,false
1007792,"예디스",0,"",0,0,1,0,0,"",3,false
1007793,"활기찬 소년",0,"",0,0,1,0,0,"",3,false
1007794,"쾌활한 소녀",0,"",0,0,1,0,0,"",3,false
1007795,"얌전한 소년",0,"",0,0,1,0,0,"",3,false
1007796,"",0,"",0,0,1,0,0,"",5,false
1007797,"단죄당 청년",0,"",0,0,1,0,0,"",3,false
1007798,"기요노",0,"",0,0,1,0,0,"",3,false
1007799,"페몰민",0,"",0,0,1,0,0,"",3,false
1007800,"정숙한 부인",0,"",0,0,1,0,0,"",3,false
1007801,"고운 부인",0,"",0,0,1,0,0,"",3,false
1007802,"유우기리",0,"",0,0,1,0,0,"",3,false
1007803,"리위아",0,"",0,0,1,0,0,"",4,false
1007804,"아씨엔 라하브레아",0,"",0,0,1,0,0,"",3,false
1007805,"×エオルゼア同盟軍A",0,"",0,0,1,0,0,"",3,false
1007806,"×エオルゼア同盟軍B",0,"",0,0,1,0,0,"",3,false
1007807,"×エオルゼア同盟軍C",0,"",0,0,1,0,0,"",3,false
1007808,"×エオルゼア同盟軍D",0,"",0,0,1,0,0,"",3,false
1007809,"×エオルゼア同盟軍E",0,"",0,0,1,0,0,"",3,false
1007810,"×エオルゼア同盟軍F",0,"",0,0,1,0,0,"",3,false
1007811,"×エオルゼア同盟軍G",0,"",0,0,1,0,0,"",3,false
1007812,"×エオルゼア同盟軍H",0,"",0,0,1,0,0,"",3,false
1007813,"×エオルゼア同盟軍I",0,"",0,0,1,0,0,"",3,false
1007814,"×エオルゼア同盟軍J",0,"",0,0,1,0,0,"",3,false
1007815,"×エオルゼア同盟軍K",0,"",0,0,1,0,0,"",3,false
1007816,"×サンクレッド（病人ver）",0,"",0,0,1,0,0,"",3,false
1007817,"타타루",0,"",0,0,1,0,0,"",4,false
1007818,"불멸대 이병 노먼",0,"",0,0,1,0,0,"",3,false
1007819,"×F1F3ダンジョン入口（仮）",0,"",0,0,1,0,0,"",3,false
1007820,"海賊ヒューラン男",0,"",0,0,1,0,0,"",4,false
1007821,"海賊ミコッテ女",0,"",0,0,1,0,0,"",4,false
1007822,"海賊ヒューラン男",0,"",0,0,1,0,0,"",4,false
1007823,"海賊ルガディン女",0,"",0,0,1,0,0,"",4,false
1007824,"×踊り子A",0,"",0,0,1,0,0,"",4,false
1007825,"×踊り子B",0,"",0,0,1,0,0,"",4,false
1007826,"×踊り子C",0,"",0,0,1,0,0,"",4,false
1007827,"루가딘 해적",0,"",0,0,1,0,0,"",4,false
1007828,"제국군 경비병",0,"",0,0,1,0,0,"",4,false
1007829,"졸크차귈",0,"",0,0,1,0,0,"",3,false
1007830,"",0,"",0,0,1,0,0,"",5,false
1007831,"",0,"",0,0,1,0,0,"",5,false
1007832,"",0,"",0,0,1,0,0,"",5,false
1007833,"",0,"",0,0,1,0,0,"",5,false
1007834,"뿌크노 뽀키",0,"",0,0,1,0,0,"",3,false
1007835,"알카 졸카",0,"",0,0,1,0,0,"",3,false
1007836,"알카 졸카",0,"",0,0,1,0,0,"",3,false
1007837,"알카 졸카",0,"",0,0,1,0,0,"",3,false
1007838,"알카 졸카",0,"",0,0,1,0,0,"",3,false
1007839,"이상한 톤베리",0,"",0,0,1,0,0,"",3,false
1007840,"안색이 나쁜 부상병",0,"",0,0,1,0,0,"",3,false
1007841,"졸린 듯한 부상병",0,"",0,0,1,0,0,"",3,false
1007842,"음침한 부상병",0,"",0,0,1,0,0,"",3,false
1007843,"괴로운 듯한 부상병",0,"",0,0,1,0,0,"",3,false
1007844,"술 취한 부상병",0,"",0,0,1,0,0,"",3,false
1007845,"알카 졸카",0,"",0,0,1,0,0,"",3,false
1007846,"숙련된 도끼술사",0,"",0,0,1,0,0,"",3,false
1007847,"기백 있는 도끼술사",0,"",0,0,1,0,0,"",3,false
1007848,"이상한 톤베리",0,"",0,0,1,0,0,"",3,false
1007849,"스리토 카리토",0,"",0,0,1,0,0,"",3,false
1007850,"라야 오 센나",0,"",0,0,1,0,0,"",3,false
1007851,"아 룬 센나",0,"",0,0,1,0,0,"",5,false
1007852,"아 룬 센나",0,"",0,0,1,0,0,"",3,false
1007853,"뿌크노 뽀키",0,"",0,0,1,0,0,"",3,false
1007854,"라야 오 센나",0,"",0,0,1,0,0,"",3,false
1007855,"아 룬 센나",0,"",0,0,1,0,0,"",3,false
1007856,"브뤼세몽",0,"",0,0,1,0,0,"",3,false
1007857,"우스티엔",0,"",0,0,1,0,0,"",3,false
1007858,"브뤼세몽",0,"",0,0,1,0,0,"",3,false
1007859,"우스티엔",0,"",0,0,1,0,0,"",3,false
1007860,"브뤼세몽",0,"",0,0,1,0,0,"",3,false
1007861,"쿠뿌차 쿠빠",0,"",0,0,1,0,0,"",3,false
1007862,"뿌크니 빠크",0,"",0,0,1,0,0,"",3,false
1007863,"카자그 챠",0,"",0,0,1,0,0,"",3,false
1007864,"도졸 멜록",0,"",0,0,1,0,0,"",3,false
1007865,"제269단 동냥아치 다 자",0,"",0,0,1,0,0,"",3,false
1007866,"제269단 동냥아치 다 자",0,"",0,0,1,0,0,"",3,false
1007867,"도졸 멜록",0,"",0,0,1,0,0,"",3,false
1007868,"카자그 챠",0,"",0,0,1,0,0,"",5,false
1007869,"도졸 멜록",0,"",0,0,1,0,0,"",5,false
1007870,"제269단 동냥아치 다 자",0,"",0,0,1,0,0,"",5,false
1007871,"카자그 챠",0,"",0,0,1,0,0,"",3,false
1007872,"도졸 멜록",0,"",0,0,1,0,0,"",3,false
1007873,"제269단 동냥아치 다 자",0,"",0,0,1,0,0,"",3,false
1007874,"위다르겔트",0,"",0,0,1,0,0,"",3,false
1007875,"위다르겔트",0,"",0,0,1,0,0,"",3,false
1007876,"떠돌이 묘지상인",0,"",0,0,1,0,0,"",3,false
1007877,"키키룬 상인",0,"",0,0,1,0,0,"",3,false
1007878,"チョコボキャリッジ",0,"",0,0,1,0,0,"",5,false
1007879,"×牽引チョコボA",0,"",0,0,1,0,0,"",5,false
1007880,"×牽引チョコボB",0,"",0,0,1,0,0,"",5,false
1007881,"위다르겔트",0,"",0,0,1,0,0,"",5,false
1007882,"×帝国兵の死体A",0,"",0,0,1,0,0,"",5,false
1007883,"×帝国兵の死体B",0,"",0,0,1,0,0,"",5,false
1007884,"×帝国兵の死体C",0,"",0,0,1,0,0,"",5,false
1007885,"×帝国兵の死体D",0,"",0,0,1,0,0,"",5,false
1007886,"위다르겔트",0,"",0,0,1,0,0,"",4,false
1007887,"에릭",0,"",0,0,1,0,0,"",3,false
1007888,"",0,"",0,0,1,0,0,"",5,false
1007889,"",0,"",0,0,1,0,0,"",5,false
1007890,"",0,"",0,0,1,0,0,"",5,false
1007891,"제앙텔",0,"",0,0,1,0,0,"",3,false
1007892,"ガルキマセラ",0,"",0,0,1,0,0,"",4,false
1007893,"ガルキマセラ",0,"",0,0,1,0,0,"",4,false
1007894,"ガルキマセラ",0,"",0,0,1,0,0,"",4,false
1007895,"",0,"",0,0,1,0,0,"",4,false
1007896,"×斧術傭兵A",0,"",0,0,1,0,0,"",5,false
1007897,"×斧術傭兵B",0,"",0,0,1,0,0,"",5,false
1007898,"제269단 동냥아치 다 자",0,"",0,0,1,0,0,"",4,false
1007899,"위다르겔트",0,"",0,0,1,0,0,"",3,false
1007900,"질리 알리아포",0,"",0,0,1,0,0,"",3,false
1007901,"오스칼레",0,"",0,0,1,0,0,"",3,false
1007902,"오르셀포",0,"",0,0,1,0,0,"",3,false
1007903,"오귀스티니엘",0,"",0,0,1,0,0,"",3,false
1007904,"꿈꾸는 달걀 소녀",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1007905,"꿈꾸는 달걀 소녀",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1007906,"꿈꾸는 달걀 소녀",0,"",0,0,1,0,0,"기간 한정 상인",3,true
1007907,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007908,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007909,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007910,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007911,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007912,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007913,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007914,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007915,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007916,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007917,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007918,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007919,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007920,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007921,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007922,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007923,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007924,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007925,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007926,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007927,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007928,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007929,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007930,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007931,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007932,"알도둑 스프리건",0,"",0,0,1,0,0,"",3,true
1007933,"오귀스티니엘",0,"",0,0,1,0,0,"",3,false
1007934,"오귀스티니엘",0,"",0,0,1,0,0,"",3,false
1007935,"부상당한 흑와단 상병",0,"",0,0,1,0,0,"",3,false
1007936,"흑와단 소위 스케츠위스",0,"",0,0,1,0,0,"",3,false
1007937,"제789단 조수 바 고",0,"",0,0,1,0,0,"",3,false
1007938,"",0,"",0,0,1,0,0,"",5,false
1007939,"",0,"",0,0,1,0,0,"",5,false
1007940,"",0,"",0,0,1,0,0,"",5,false
1007941,"제175단 연금술사 비 비",0,"",0,0,1,0,0,"",3,false
1007942,"흑와단 소위 스케츠위스",0,"",0,0,1,0,0,"",3,false
1007943,"흑와단 소위 스케츠위스",0,"",0,0,1,0,0,"",3,false
1007944,"흑와단 소위 스케츠위스",0,"",0,0,1,0,0,"",3,false
1007945,"",0,"",0,0,1,0,0,"",5,false
1007946,"제789단 광부 기 그",0,"",0,0,1,0,0,"",3,false
1007947,"흑와단 소위 스케츠위스",0,"",0,0,1,0,0,"",3,false
1007948,"오귀스티니엘",0,"",0,0,1,0,0,"",3,false
1007949,"제175단 연금술사 비 비",0,"",0,0,1,0,0,"",3,false
1007950,"흑와단 소위 스케츠위스",0,"",0,0,1,0,0,"",3,false
1007951,"",0,"",0,0,1,0,0,"",5,false
1007952,"",0,"",0,0,1,0,0,"",5,false
1007953,"",0,"",0,0,1,0,0,"",5,false
1007954,"",0,"",0,0,1,0,0,"",5,false
1007955,"",0,"",0,0,1,0,0,"",5,false
1007956,"",0,"",0,0,1,0,0,"",5,false
1007957,"흑와단 보급병",0,"",0,0,1,0,0,"",3,false
1007958,"곤경에 처한 흑와단 이병",0,"",0,0,1,0,0,"",3,false
1007959,"",0,"",0,0,1,0,0,"",5,false
1007960,"왜소한 상인",0,"",0,0,1,0,0,"",3,false
1007961,"바쁜 듯한 짐꾼",0,"",0,0,1,0,0,"",3,false
1007962,"명랑한 낚시꾼",0,"",0,0,1,0,0,"",3,false
1007963,"질리 알리아포",0,"",0,0,1,0,0,"",4,false
1007964,"오스칼레",0,"",0,0,1,0,0,"",4,false
1007965,"오르셀포",0,"",0,0,1,0,0,"",4,false
1007966,"오귀스티니엘",0,"",0,0,1,0,0,"",4,false
1007967,"마이센타",0,"",0,0,1,0,0,"",4,false
1007968,"",0,"",0,0,1,0,0,"",4,false
1007969,"",0,"",0,0,1,0,0,"",5,false
1007970,"",0,"",0,0,1,0,0,"",5,false
1007971,"",0,"",0,0,1,0,0,"",5,false
1007972,"",0,"",0,0,1,0,0,"",5,false
1007973,"",0,"",0,0,1,0,0,"",5,false
1007974,"",0,"",0,0,1,0,0,"",5,false
1007975,"",0,"",0,0,1,0,0,"",5,false
1007976,"",0,"",0,0,1,0,0,"",5,false
1007977,"",0,"",0,0,1,0,0,"",5,false
1007978,"문스케트",0,"",0,0,1,0,0,"",4,false
1007979,"제175단 연금술사 비 비",0,"",0,0,1,0,0,"",4,false
1007980,"",0,"",0,0,1,0,0,"",3,false
1007981,"",0,"",0,0,1,0,0,"",3,false
1007982,"",0,"",0,0,1,0,0,"",3,false
1007983,"넬 데우스 다르누스",0,"",0,0,1,0,0,"",3,false
1007984,"오스칼레",0,"",0,0,1,0,0,"",4,false
1007985,"오르셀포",0,"",0,0,1,0,0,"",4,false
1007986,"",0,"",0,0,1,0,0,"",3,false
1007987,"",0,"",0,0,1,0,0,"",3,false
1007988,"",0,"",0,0,1,0,0,"",3,false
1007989,"단죄당 말단 당원",0,"",0,0,1,0,0,"",3,false
1007990,"활기찬 소년",0,"",0,0,1,0,0,"",3,false
1007991,"쾌활한 소녀",0,"",0,0,1,0,0,"",3,false
1007992,"얌전한 소년",0,"",0,0,1,0,0,"",3,false
1007993,"페몰민",0,"",0,0,1,0,0,"",3,false
1007994,"흑와단 이병",0,"",0,0,1,0,0,"탑승 수속",3,true
1007995,"쌍사당 이병",0,"",0,0,1,0,0,"탑승 수속",3,true
1007996,"",0,"",0,0,1,0,0,"",4,false
1007997,"",0,"",0,0,1,0,0,"",4,false
1007998,"스톱클록스",0,"",0,0,1,0,0,"",2,false
1007999,"불멸대 이병 상앗빛 참새",0,"",0,0,1,0,0,"탑승 수속",3,true
1008000,"불멸대 이병",0,"",0,0,1,0,0,"탑승 수속",3,true
1008001,"",0,"",0,0,1,0,0,"",3,false
1008002,"푸른손 총잡이",0,"",0,0,1,0,0,"",2,false
1008003,"푸른손 운전수",0,"",0,0,1,0,0,"",2,false
1008004,"",0,"",0,0,1,0,0,"",5,false
1008005,"",0,"",0,0,1,0,0,"",5,false
1008006,"",0,"",0,0,1,0,0,"",5,false
1008007,"",0,"",0,0,1,0,0,"",5,false
1008008,"",0,"",0,0,1,0,0,"",5,false
1008009,"",0,"",0,0,1,0,0,"",5,false
1008010,"",0,"",0,0,1,0,0,"",5,false
1008011,"",0,"",0,0,1,0,0,"",5,false
1008012,"",0,"",0,0,1,0,0,"",5,false
1008013,"",0,"",0,0,1,0,0,"",5,false
1008014,"",0,"",0,0,1,0,0,"",5,false
1008015,"",0,"",0,0,1,0,0,"",5,false
1008016,"",0,"",0,0,1,0,0,"",5,false
1008017,"",0,"",0,0,1,0,0,"",5,false
1008018,"",0,"",0,0,1,0,0,"",5,false
1008019,"",0,"",0,0,1,0,0,"",5,false
1008020,"",0,"",0,0,1,0,0,"",5,false
1008021,"",0,"",0,0,1,0,0,"",5,false
1008022,"",0,"",0,0,1,0,0,"",5,false
1008023,"",0,"",0,0,1,0,0,"",5,false
1008024,"",0,"",0,0,1,0,0,"",5,false
1008025,"상급 훈련사",0,"",0,0,1,0,0,"",2,true
1008026,"상급 훈련사",0,"",0,0,1,0,0,"",2,true
1008027,"훈련사",0,"",0,0,1,0,0,"",2,true
1008028,"훈련사",0,"",0,0,1,0,0,"",2,true
1008029,"청동 황소",0,"",0,0,1,0,0,"",2,true
1008030,"×帝国装備商人（仮）",0,"",0,0,1,0,0,"",3,false
1008031,"",0,"",0,0,1,0,0,"",3,false
1008032,"",0,"",0,0,1,0,0,"",3,false
1008033,"",0,"",0,0,1,0,0,"",3,false
1008034,"",0,"",0,0,1,0,0,"",3,false
1008035,"",0,"",0,0,1,0,0,"",3,false
1008036,"",0,"",0,0,1,0,0,"",3,false
1008037,"",0,"",0,0,1,0,0,"",3,false
1008038,"",0,"",0,0,1,0,0,"",3,false
1008039,"",0,"",0,0,1,0,0,"",3,false
1008040,"",0,"",0,0,1,0,0,"",3,false
1008041,"",0,"",0,0,1,0,0,"",3,false
1008042,"",0,"",0,0,1,0,0,"",3,false
1008043,"",0,"",0,0,1,0,0,"",3,false
1008044,"",0,"",0,0,1,0,0,"",3,false
1008045,"",0,"",0,0,1,0,0,"",3,false
1008046,"",0,"",0,0,1,0,0,"",3,false
1008047,"",0,"",0,0,1,0,0,"",3,false
1008048,"",0,"",0,0,1,0,0,"",3,false
1008049,"",0,"",0,0,1,0,0,"",4,false
1008050,"",0,"",0,0,1,0,0,"",4,false
1008051,"",0,"",0,0,1,0,0,"",4,false
1008052,"",0,"",0,0,1,0,0,"",4,false
1008053,"",0,"",0,0,1,0,0,"",4,false
1008054,"",0,"",0,0,1,0,0,"",3,false
1008055,"",0,"",0,0,1,0,0,"",3,false
1008056,"",0,"",0,0,1,0,0,"",3,false
1008057,"",0,"",0,0,1,0,0,"",3,false
1008058,"",0,"",0,0,1,0,0,"",3,false
1008059,"",0,"",0,0,1,0,0,"",3,false
1008060,"",0,"",0,0,1,0,0,"",3,false
1008061,"",0,"",0,0,1,0,0,"",3,false
1008062,"",0,"",0,0,1,0,0,"",3,false
1008063,"",0,"",0,0,1,0,0,"",3,false
1008064,"",0,"",0,0,1,0,0,"",3,false
1008065,"",0,"",0,0,1,0,0,"",3,false
1008066,"",0,"",0,0,1,0,0,"",3,false
1008067,"",0,"",0,0,1,0,0,"",3,false
1008068,"",0,"",0,0,1,0,0,"",3,false
1008069,"",0,"",0,0,1,0,0,"",3,false
1008070,"",0,"",0,0,1,0,0,"",3,false
1008071,"",0,"",0,0,1,0,0,"",3,false
1008072,"",0,"",0,0,1,0,0,"",3,false
1008073,"",0,"",0,0,1,0,0,"",3,false
1008074,"",0,"",0,0,1,0,0,"",3,false
1008075,"",0,"",0,0,1,0,0,"",3,false
1008076,"",0,"",0,0,1,0,0,"",3,false
1008077,"",0,"",0,0,1,0,0,"",3,false
1008078,"",0,"",0,0,1,0,0,"",3,false
1008079,"",0,"",0,0,1,0,0,"",3,false
1008080,"",0,"",0,0,1,0,0,"",3,false
1008081,"",0,"",0,0,1,0,0,"",3,false
1008082,"",0,"",0,0,1,0,0,"",3,false
1008083,"",0,"",0,0,1,0,0,"",3,false
1008084,"",0,"",0,0,1,0,0,"",3,false
1008085,"",0,"",0,0,1,0,0,"",3,false
1008086,"",0,"",0,0,1,0,0,"",3,false
1008087,"",0,"",0,0,1,0,0,"",3,false
1008088,"",0,"",0,0,1,0,0,"",3,false
1008089,"",0,"",0,0,1,0,0,"",3,false
1008090,"",0,"",0,0,1,0,0,"",3,false
1008091,"",0,"",0,0,1,0,0,"",3,false
1008092,"",0,"",0,0,1,0,0,"",3,false
1008093,"",0,"",0,0,1,0,0,"",3,false
1008094,"",0,"",0,0,1,0,0,"",3,false
1008095,"",0,"",0,0,1,0,0,"",3,false
1008096,"",0,"",0,0,1,0,0,"",3,false
1008097,"",0,"",0,0,1,0,0,"",3,false
1008098,"",0,"",0,0,1,0,0,"",3,false
1008099,"꿈꾸는 달걀 소녀",0,"",0,0,1,0,0,"",3,false
1008100,"꿈꾸는 달걀 소녀",0,"",0,0,1,0,0,"",3,false
1008101,"",0,"",0,0,1,0,0,"",5,false
1008102,"",0,"",0,0,1,0,0,"",5,false
1008103,"",0,"",0,0,1,0,0,"",5,false
1008104,"",0,"",0,0,1,0,0,"",5,false
1008105,"",0,"",0,0,1,0,0,"",3,false
1008106,"",0,"",0,0,0,0,0,"",0,false
1008107,"",0,"",0,0,0,0,0,"",0,false
1008108,"",0,"",0,0,0,0,0,"",0,false
1008109,"",0,"",0,0,0,0,0,"",0,false
1008110,"",0,"",0,0,0,0,0,"",0,false
1008111,"로렌티어스",0,"",0,0,1,0,0,"",4,false
1008112,"메프리드",0,"",0,0,1,0,0,"",4,false
1008113,"에이딘",0,"",0,0,1,0,0,"",4,false
1008114,"이보로",0,"",0,0,1,0,0,"",4,false
1008115,"버틀리아나",0,"",0,0,1,0,0,"",4,false
1008116,"윌레드",0,"",0,0,1,0,0,"",4,false
1008117,"",0,"",0,0,1,0,0,"",4,false
1008118,"엘리나",0,"",0,0,1,0,0,"",3,true
1008119,"오리아나",0,"",0,0,1,0,0,"",3,true
1008120,"ダンジョン魔導アーマー（仮）",0,"",0,0,1,0,0,"",5,false
1008121,"ダンジョン魔導アーマー（仮）",0,"",0,0,1,0,0,"",5,false
1008122,"제국군 백인대장",0,"",0,0,1,0,0,"",4,false
1008123,"×魔導アーマー(白)",0,"",0,0,1,0,0,"",4,false
1008124,"砂の家8レギュラー衛兵左の死体",0,"",0,0,1,0,0,"",4,false
1008125,"",0,"",0,0,1,0,0,"",5,false
1008126,"",0,"",0,0,1,0,0,"",5,false
1008127,"",0,"",0,0,1,0,0,"",5,false
1008128,"",0,"",0,0,1,0,0,"",5,false
1008129,"봄바드 대항단 보급대원",0,"",0,0,1,0,0,"",3,true
1008130,"봄바드 대항단 특공대장",0,"",0,0,1,0,0,"",3,true
1008131,"봄바드 대항단 보급대원",0,"",0,0,1,0,0,"",3,true
1008132,"봄바드 대항단 특공대장",0,"",0,0,1,0,0,"",3,true
1008133,"봄바드 대항단 보급대원",0,"",0,0,1,0,0,"",3,true
1008134,"봄바드 대항단 보급대원",0,"",0,0,1,0,0,"",3,true
1008135,"봄바드 대항단 보급대원",0,"",0,0,1,0,0,"",3,true
1008136,"봄바드 대항단 보급대원",0,"",0,0,1,0,0,"",3,true
1008137,"봄바드 대항단 특공대장",0,"",0,0,1,0,0,"",3,true
1008138,"봄바드 대항단 특공대원",0,"",0,0,1,0,0,"",5,false
1008139,"",0,"",0,0,0,0,0,"",0,false
1008140,"",0,"",0,0,0,0,0,"",0,false
1008141,"",0,"",0,0,0,0,0,"",0,false
1008142,"",0,"",0,0,0,0,0,"",0,false
1008143,"",0,"",0,0,0,0,0,"",0,false
1008144,"노노메다",0,"",0,0,1,0,0,"",3,false
1008145,"조나서스",0,"",0,0,1,0,0,"업적 보상",3,true
1008146,"실피",0,"",0,0,1,0,0,"",3,false
1008147,"놀라넬",0,"",0,0,1,0,0,"",3,false
1008148,"조아상",0,"",0,0,1,0,0,"",3,false
1008149,"울퓨",0,"",0,0,1,0,0,"",3,false
1008150,"실피",0,"",0,0,1,0,0,"",3,false
1008151,"놀라넬",0,"",0,0,1,0,0,"",5,false
1008152,"조아상",0,"",0,0,1,0,0,"",5,false
1008153,"울퓨",0,"",0,0,1,0,0,"",5,false
1008154,"",0,"",0,0,1,0,0,"",5,false
1008155,"",0,"",0,0,1,0,0,"",5,false
1008156,"",0,"",0,0,1,0,0,"",5,false
1008157,"실피",0,"",0,0,1,0,0,"",3,false
1008158,"놀라넬",0,"",0,0,1,0,0,"",3,false
1008159,"조아상",0,"",0,0,1,0,0,"",3,false
1008160,"울퓨",0,"",0,0,1,0,0,"",3,false
1008161,"포동포동 모그리",0,"",0,0,1,0,0,"",3,true
1008162,"",0,"",0,0,1,0,0,"",3,false
1008163,"",0,"",0,0,1,0,0,"",3,false
1008164,"",0,"",0,0,1,0,0,"",3,false
1008165,"",0,"",0,0,1,0,0,"",3,false
1008166,"",0,"",0,0,1,0,0,"",3,false
1008167,"",0,"",0,0,1,0,0,"",4,false
1008168,"",0,"",0,0,0,0,0,"",0,false
1008169,"",0,"",0,0,0,0,0,"",0,false
1008170,"시드",0,"",0,0,1,0,0,"",2,false
1008171,"",0,"",0,0,1,0,0,"",5,false
1008172,"향기로운 장미",0,"",0,0,1,0,0,"",4,false
1008173,"",0,"",0,0,1,0,0,"",4,false
1008174,"부상당한 짐승",0,"",0,0,1,0,0,"",3,false
1008175,"민필리아",0,"",0,0,1,0,0,"",4,false
1008176,"산크레드",0,"",0,0,1,0,0,"",4,false
1008177,"야슈톨라",0,"",0,0,1,0,0,"",4,false
1008178,"이다",0,"",0,0,1,0,0,"",4,false
1008179,"파파리모",0,"",0,0,1,0,0,"",4,false
1008180,"위리앙제",0,"",0,0,1,0,0,"",4,false
1008181,"알피노",0,"",0,0,1,0,0,"",4,false
1008182,"타타루",0,"",0,0,1,0,0,"",4,false
1008183,"멜위브",0,"",0,0,1,0,0,"",4,false
1008184,"카느 에 센나",0,"",0,0,1,0,0,"",4,false
1008185,"라우반",0,"",0,0,1,0,0,"",4,false
1008186,"요우잔",0,"",0,0,1,0,0,"",4,false
1008187,"코하루",0,"",0,0,1,0,0,"",4,false
1008188,"시운",0,"",0,0,1,0,0,"",4,false
1008189,"로카",0,"",0,0,1,0,0,"",4,false
1008190,"일베르드",0,"",0,0,1,0,0,"",4,false
1008191,"일베르드",0,"",0,0,1,0,0,"",4,false
1008192,"일베르드",0,"",0,0,1,0,0,"",4,false
1008193,"루키아",0,"",0,0,1,0,0,"",4,false
1008194,"아이메리크",0,"",0,0,1,0,0,"",4,false
1008195,"라우반",0,"",0,0,1,0,0,"",4,false
1008196,"",0,"",0,0,1,0,0,"",5,false
1008197,"",0,"",0,0,1,0,0,"",5,false
1008198,"",0,"",0,0,1,0,0,"",5,false
1008199,"",0,"",0,0,1,0,0,"",5,false
1008200,"",0,"",0,0,1,0,0,"",5,false
1008201,"",0,"",0,0,1,0,0,"",5,false
1008202,"",0,"",0,0,1,0,0,"",5,false
1008203,"",0,"",0,0,1,0,0,"",5,false
1008204,"",0,"",0,0,1,0,0,"",5,false
1008205,"",0,"",0,0,1,0,0,"",5,false
1008206,"",0,"",0,0,1,0,0,"",5,false
1008207,"",0,"",0,0,1,0,0,"",5,false
1008208,"",0,"",0,0,1,0,0,"",5,false
