Index,0 [0x5][0x4],1 [0x5][0x6],2 [0x3][0x8],3 [0x19][0x9],4 [0x0][0x0]
3792,60,8,0,false,"준비 확인을 시작하지 못했습니다."
3793,60,8,0,false,"준비 확인에 답변하지 못했습니다."
3794,57,33,0,false,"준비 확인이 끝났습니다. ○<value>/<value> ×<value>/<value>"
3795,60,8,0,false,"전투 중에는 준비 확인을 시작할 수 없습니다."
3796,0,0,0,false,""
3797,60,8,0,false,"표시할 수 없는 업적입니다."
3798,0,0,0,false,""
3799,0,0,0,false,""
3800,0,0,0,false,""
3801,60,8,0,false,"집사의 소지품을 재정렬하려면 집사를 불러내야 합니다."
3802,60,1,0,false,"'<value>' 명령의 <value><?0xd> 지정되지 않았습니다."
3803,60,1,0,false,"'<value>' 명령의 <value><?0xd> 잘못되었습니다."
3804,60,1,0,false,"<value><?0xd> 이미 보조 기술로 등록되어 있습니다."
3805,60,1,0,false,"보조 기술에 빈 칸이 없어 <value><?0xd> 추가하지 못했습니다."
3806,60,1,0,false,"<value><?0xd> 보조 기술로 등록할 수 없습니다."
3807,60,1,0,false,"<value><?0xd> 보조 기술로 등록되지 않았습니다."
3808,60,1,0,false,"지금은 사용할 수 없는 명령입니다."
3809,60,1,0,false,"끼어들기 금지 매크로가 실행 중이므로 이 매크로를 실행할 수 없습니다."
3810,60,1,0,false,"명령어 연속실행 제한 상태입니다."
3811,57,1,0,false,"실행 중인 매크로를 정지했습니다."
3812,60,1,0,false,"기술 포인트가 부족하여 <value><?0xd> 습득할 수 없습니다."
3813,60,1,0,false,"<value><?0xd> 이미 습득했습니다."
3814,60,1,0,false,"<value><?0xd> 현재 직업으로 습득할 수 없습니다."
3815,57,1,0,false,"초보자 상태를 해제했습니다."
3816,60,9,0,false,"초보자 상태를 해제하지 못했습니다."
3817,57,1,0,false,"초보자 상태를 <if(INT: 2 == 1 ) {해제} else {활성화}>했습니다."
3818,60,9,0,false,"초보자 상태를 변경하지 못했습니다."
3819,60,9,0,false,"초보자 조건을 만족하지 않아 설정할 수 없습니다."
3820,57,1,0,false,"초보자 채널 자동 참가를 <if(INT: 2 == 1 ) {해제} else {활성화}>했습니다."
3821,60,9,0,false,"자동 참가 설정을 변경하지 못했습니다."
3822,60,9,0,false,"멘토가 아니므로 설정을 변경할 수 없습니다."
3823,60,9,0,false,"초보자 채널 자동 참가가 <if(INT: 2 == 1 ) {해제된 상태입니다} else {활성화된 상태입니다}>."
3824,57,1,0,false,"<ref:Action> 표시 설정을 ""<if(INT: 2 == 1 ) {끄기} else {켜기}>""로 변경했습니다."
3825,60,8,0,false,"지금은 표시할 수 없습니다."
3826,60,8,0,false,"해당 지역은 표시할 수 없습니다."
3827,60,9,0,false,"지정된 수치로는 초읽기를 시작할 수 없습니다."
3828,0,0,0,false,""
3829,57,33,0,false,"결투 신청을 <if(INT: 2 == 1 ) {거절} else {허용}>하도록 설정했습니다."
3830,60,9,0,false,"이 지역에서는 결투 신청 설정을 변경할 수 없습니다."
3831,0,0,0,false,""
3832,0,0,0,false,""
3833,0,0,0,false,""
3834,0,0,0,false,""
3835,0,0,0,false,""
3836,0,0,0,false,""
3837,0,0,0,false,""
3838,0,0,0,false,""
3839,0,0,0,false,""
3840,0,0,0,false,""
3841,0,0,0,false,""
3842,0,0,0,false,""
3843,0,0,0,false,""
3844,0,0,0,false,""
3845,0,0,0,false,""
3846,0,0,0,false,""
3847,0,0,0,false,""
3848,0,0,0,false,""
3849,0,0,0,false,""
3850,0,0,0,false,""
3851,0,0,0,false,""
3852,0,0,0,false,""
3853,0,0,0,false,""
3854,0,0,0,false,""
3855,0,0,0,false,""
3856,0,0,0,false,""
3857,0,0,0,false,""
3858,0,0,0,false,""
3859,0,0,0,false,""
3860,0,0,0,false,""
3861,0,0,0,false,""
3862,0,0,0,false,""
3863,0,0,0,false,""
3864,0,0,0,false,""
3865,0,0,0,false,""
3866,0,0,0,false,""
3867,0,0,0,false,""
3868,0,0,0,false,""
3869,0,0,0,false,""
3870,0,0,0,false,""
3871,0,0,0,false,""
3872,0,0,0,false,""
3873,0,0,0,false,""
3874,0,0,0,false,""
3875,0,0,0,false,""
3876,0,0,0,false,""
3877,0,0,0,false,""
3878,0,0,0,false,""
3879,0,0,0,false,""
3880,0,0,0,false,""
3881,0,0,0,false,""
3882,0,0,0,false,""
3883,0,0,0,false,""
3884,0,0,0,false,""
3885,0,0,0,false,""
3886,0,0,0,false,""
3887,0,0,0,false,""
3888,0,0,0,false,""
3889,0,0,0,false,""
3890,0,0,0,false,""
3891,0,0,0,false,""
3892,0,0,0,false,""
3893,0,0,0,false,""
3894,0,0,0,false,""
3895,0,0,0,false,""
3896,0,0,0,false,""
3897,0,0,0,false,""
3898,0,0,0,false,""
3899,0,0,0,false,""
3900,0,0,0,false,""
3901,60,9,0,false,"소지금이 부족합니다. 미용사를 부르려면 <value>길이 필요합니다."
3902,60,9,0,false,"우편함이 가득 차서 받지 못한 편지가 있습니다."
3903,57,33,0,false,"우편함에 빈 공간이 얼마 없습니다. 우편함이 가득 차면 편지를 받을 수 없으므로 우편함을 비워주십시오."
3904,60,9,0,false,"집사 수행 중에는 장비를 변경할 수 없습니다."
3905,0,0,0,false,""
3906,0,0,0,false,""
3907,0,0,0,false,""
3908,0,0,0,false,""
3909,0,0,0,false,""
3910,60,8,0,false,"현재 종족 및 성별로는 이 장비를 입어볼 수 없습니다."
3911,57,1,0,false,"<ref:Item><?0xd> 입어보았습니다."
3912,0,0,0,false,""
3913,0,0,0,false,""
3914,0,0,0,false,""
3915,57,33,0,false,"<value>건 검색되었습니다."
3916,0,0,0,false,""
3917,0,0,0,false,""
3918,0,0,0,false,""
3919,0,0,0,false,""
3920,57,65,0,false,"지원병이 나타났습니다. 막사에서 지원서를 확인하십시오."
3921,57,1,0,false,"<ref:ENpcResident><?0xd> 레벨 <value><?0xd> 되었습니다."
3922,60,8,0,false,"이대로 소대 임무를 실행하면 설정하지 않은 징크스를 잃게 됩니다."
3923,60,8,0,false,"이미 소대 임무 중이므로 시작할 수 없습니다."
3924,60,8,0,false,"소대 임무 중이므로 훈련을 시작할 수 없습니다."
3925,60,8,0,false,"훈련 중이므로 소대 임무를 시작할 수 없습니다."
3926,60,8,0,false,"이미 훈련 중이므로 훈련을 시작할 수 없습니다."
3927,57,17,0,false,"<ref:GcArmyExpeditionType> <ref:GcArmyExpedition><?0xd> 시작했습니다."
3928,57,17,0,false,"<ref:GcArmyTraining><?0xd> 시작했습니다."
3929,57,16,0,false,"소대 임무를 중단했습니다."
3930,57,16,0,false,"훈련을 중단했습니다."
3931,60,8,0,false,"이 훈련으로는 소대 종합능력이 변화하지 않습니다."
3932,60,8,0,false,"레벨이 최대이므로 이 훈련으로는 아무 효과도 얻을 수 없습니다."
3933,60,8,0,false,"군표가 부족하여 소대 임무를 시작할 수 없습니다."
3934,60,8,0,false,"소대 임무의 요구 레벨을 충족한 소대원이 없어 시작할 수 없습니다."
3935,57,65,0,false,"소대 임무가 완료되었습니다. 막사에서 결과를 확인하십시오."
3936,57,65,0,false,"모험가 소대 훈련이 완료되었습니다. 막사에서 결과를 확인하십시오."
3937,57,17,0,false,"<ref:GcArmyExpeditionType> <ref:GcArmyExpedition>에 성공했습니다."
3938,57,17,0,false,"<ref:GcArmyTraining><?0xd> 종료했습니다."
3939,57,33,0,false,"<ref:ENpcResident>의 입대 여부를 보류했습니다."
3940,57,17,0,false,"<ref:ENpcResident><?0xd> 소대원으로 맞이했습니다."
3941,57,17,0,false,"<ref:ENpcResident><?0xd> 소대에서 제외하고<br><ref:ENpcResident><?0xd> 소대원으로 맞이했습니다."
3942,57,17,0,false,"<ref:ENpcResident>의 징크스를 변경했습니다."
3943,57,17,0,false,"<ref:ENpcResident>의 클래스를 변경했습니다."
3944,60,8,0,false,"같은 클래스로는 변경할 수 없습니다."
3945,60,8,0,false,"<ref:Item><?0xd> 소지하지 않아 클래스를 변경할 수 없습니다."
3946,57,32,0,false,"소대 랭크 <value>"
3947,57,17,0,false,"<ref:ENpcResident>의 입대 신청을 거절했습니다."
3948,60,9,0,false,"지금은 소대 임무를 시작할 수 없습니다."
3949,60,9,0,false,"이 소대 임무는 목록이 갱신되는 다음 주까지 수행할 수 없습니다."
3950,60,9,0,false,"지금은 클래스를 변경할 수 없습니다."
3951,60,9,0,false,"소대 임무 중에는 소대에서 제외할 수 없습니다."
3952,60,9,0,false,"지금은 훈련을 시작할 수 없습니다."
3953,60,9,0,false,"일일 실행 한도에 도달하여 훈련을 실행할 수 없습니다."
3954,0,0,0,false,""
3955,0,0,0,false,""
3956,0,0,0,false,""
3957,0,0,0,false,""
3958,0,0,0,false,""
3959,0,0,0,false,""
3960,0,0,0,false,""
3961,0,0,0,false,""
3962,0,0,0,false,""
3963,0,0,0,false,""
3964,0,0,0,false,""
3965,0,0,0,false,""
3966,0,0,0,false,""
3967,0,0,0,false,""
3968,0,0,0,false,""
3969,0,0,0,false,""
4000,60,9,0,false,"지역을 이동하지 못했습니다."
4001,60,9,0,false,"크기가 [소]인 토지에는 밭을 1개만 배치할 수 있습니다."
4002,60,9,0,false,"크기가 [중]인 토지에는 밭을 2개까지 배치할 수 있습니다."
4003,60,9,0,false,"더는 밭을 배치할 수 없습니다."
4004,60,9,0,false,"작물이 아직 남아있어 실행할 수 없습니다."
4005,60,9,0,false,"씨앗이 없습니다."
4006,60,9,0,false,"흙이 없습니다."
4007,60,9,0,false,"이미 작물이 심어져 있어 씨를 뿌릴 수 없습니다."
4008,60,9,0,false,"씨를 뿌리지 못했습니다."
4009,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4010,60,9,0,false,"비료가 없습니다."
4011,60,9,0,false,"비료를 주지 못했습니다."
4012,60,9,0,false,"이미 비료를 충분히 주었습니다."
4013,60,9,0,false,"수확하지 못했습니다."
4014,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4015,57,33,0,false,"<value>번 밭에 <value>번 이랑을 만들어 씨를 뿌렸습니다."
4016,57,33,0,false,"작물에 비료를 주었습니다."
4017,57,33,0,false,"작물이 건강해진 것 같습니다!"
4018,57,33,0,false,"시든 작물을 처분하고 이랑을 정리했습니다."
4019,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4020,60,9,0,false,"3글자 이상 20글자 이하로 입력하십시오."
4021,60,9,0,false,"연속해서 사용할 수 없는 문자가 포함되어 있습니다."
4022,60,9,0,false,"잘못된 공백이 포함되어 있습니다."
4023,60,129,0,false,"과몰입 방지 제한으로 인해 씨를 뿌릴 수 없습니다."
4024,60,129,0,false,"과몰입 방지 제한으로 인해 수확할 수 없습니다."
4025,57,33,0,false,"작물을 처분하고 이랑을 정리했습니다."
4026,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4027,60,9,0,false,"길이 부족합니다."
4028,57,33,0,false,"개인실 <value>호를 증축했습니다."
4029,69,1,0,false,"개인실 <value>호를 증축했습니다."
4030,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 개인실 <value>호를 증축했습니다."
4031,60,9,0,false,"개인실 안에 누군가 있어 실행할 수 없습니다."
4032,57,33,0,false,"개인실 <value>호를 철거했습니다."
4033,69,1,0,false,"개인실 <value>호를 철거했습니다."
4034,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 개인실 <value>호를 철거했습니다."
4035,60,9,0,false,"개인실이 존재하지 않아 이동할 수 없습니다."
4036,60,9,0,false,"지금 있는 개인실이므로 이동할 수 없습니다."
4037,60,9,0,false,"방문 불가로 설정된 개인실이므로 이동할 수 없습니다."
4038,60,9,0,false,"개인실이 존재하지 않아 실행할 수 없습니다."
4039,60,9,0,false,"개인실 이름을 변경하지 못했습니다."
4040,57,33,0,false,"개인실 이름을 '<value>'<?0xe> 변경했습니다."
4041,60,9,0,false,"개인실이 있어 부대를 탈퇴하지 못했습니다."
4042,60,9,0,false,"해당 부대원의 개인실이 있어 추방하지 못했습니다."
4043,60,9,0,false,"개인실 안에 가구가 설치되어 있어 철거할 수 없습니다."
4044,60,9,0,false,"자유부대 주택 안이나 토지에 서 있지 않아 철거할 수 없습니다."
4045,60,9,0,false,"개인실을 모두 철거하기 전에는 철거할 수 없습니다."
4046,60,9,0,false,"거주구 담당관이 자산 아이템을 보관하고 있어 실행할 수 없습니다."
4047,57,33,0,false,"부대에서 추방되어 개인실이 철거되었습니다."
4048,57,33,0,false,"부대에서 추방되어 개인실이 철거되었습니다."
4049,57,33,0,false,"부대에서 추방되어 개인실이 철거되었습니다. 개인실에 설치되어 있던 아이템은 거주구 담당관이 보관합니다."
4050,57,33,0,false,"부대에서 추방되어 개인실이 철거되었습니다. 개인실에 설치되어 있던 아이템은 거주구 담당관이 보관합니다."
4051,57,33,0,false,"거주구 담당관이 보관하던 아이템이 사라졌습니다."
4052,57,33,0,false,"거주구 담당관이 보관하던 아이템이 사라졌습니다."
4053,57,33,0,false,"작물에게 이별을 고하고 이랑을 정리했습니다."
4054,57,33,0,false,"<ref:Item><?0xd> 맛있게 먹었습니다!"
4055,57,33,0,false,"<ref:Item><?0xd> 끝까지 맛있게 먹었습니다!"
4056,60,9,0,false,"<ref:FCAuthority> 권한이 없어 취소되었습니다."
4057,57,33,0,false,"<value>호실을 구매했습니다."
4058,60,9,0,false,"방 안에 캐릭터가 있어 실행할 수 없습니다."
4059,60,9,0,false,"방 안에 가구가 설치되어 있어 실행할 수 없습니다."
4060,57,33,0,false,"<value>호실에서 퇴거했습니다."
4061,60,9,0,false,"방이 존재하지 않아 이동할 수 없습니다."
4062,60,9,0,false,"지금 있는 방이므로 이동할 수 없습니다."
4063,60,9,0,false,"방문 불가로 설정된 방이므로 이동할 수 없습니다."
4064,57,1,0,false,"<ref:PlaceName> <value>구 <value>번지의 토지를 구매했습니다."
4065,57,1,0,false,"<ref:PlaceName> <value>구 <value>번지에 <ref:HousingPreset><?0xd> 건설했습니다."
4066,57,1,0,false,"<value><?0xd> 철거했습니다."
4067,57,1,0,false,"<ref:PlaceName> <value>구 <value>번지의 토지를 포기했습니다."
4068,60,9,0,false,"<ref:Item><?0xd> 한 입도 남아있지 않습니다……."
4069,60,9,0,false,"방 이름을 변경하지 못했습니다."
4070,60,9,0,false,"자유부대 처리에 실패했습니다."
4071,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4072,57,33,0,false,"<value>번 홈에 <ref:Item><?0xd> 설치했습니다."
4073,60,9,0,false,"이미 충전이 완료되어 제거할 수 없습니다."
4074,57,33,0,false,"<value>번 홈에서 <ref:Item><?0xd> 제거했습니다."
4075,60,9,0,false,"소지품에 공간이 부족하여 아이템을 획득할 수 없습니다."
4076,57,33,0,false,"<value>번 홈에서 <ref:Item><?0xd> 획득했습니다."
4077,69,33,0,false,"자유부대 혜택 '<ref:CompanyAction>'<?0xd> 예약했습니다."
4078,69,1,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 부대 혜택 '<ref:CompanyAction>'<?0xd> 예약했습니다."
4079,60,9,0,false,"이 가구는 자유부대 주택 내에만 설치할 수 있습니다."
4080,60,9,0,false,"에테르석이 설치되어 있어 철거할 수 없습니다."
4081,57,33,0,false,"방 이름을 '<value>'<?0xe> 변경했습니다."
4082,60,9,0,false,"과몰입 방지 제한으로 인해 설치할 수 없습니다."
4083,60,9,0,false,"과몰입 방지 제한으로 인해 제거할 수 없습니다."
4084,60,9,0,false,"과몰입 방지 제한으로 인해 획득할 수 없습니다."
4085,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4086,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4087,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4088,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4089,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4090,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4091,60,8,0,false,"과몰입 방지 제한으로 인해 배치할 수 없습니다."
4092,60,8,0,false,"과몰입 방지 제한으로 인해 철거할 수 없습니다."
4093,60,8,0,false,"과몰입 방지 제한으로 인해 변경할 수 없습니다."
4094,60,8,0,false,"과몰입 방지 제한으로 인해 설정을 변경할 수 없습니다."
4095,60,9,0,false,"길이 부족합니다."
4096,57,33,0,false,"지하공방을 증축했습니다."
4097,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 지하공방을 증축했습니다."
4098,60,9,0,false,"자유부대 주택 밖에 있어서 실행할 수 없습니다."
4099,60,9,0,false,"지하공방에서 아이템 또는 비공정을 제작 중이므로 실행할 수 없습니다."
4100,60,9,0,false,"지하공방 안에 누군가 있어 실행할 수 없습니다."
4101,57,33,0,false,"지하공방을 철거했습니다."
4102,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 지하공방을 철거했습니다."
4103,60,8,0,false,"과몰입 방지 제한으로 인해 갱신할 수 없습니다."
4104,57,33,0,false,"집사의 장터 판매 이력을 '공개'로 설정했습니다."
4105,57,33,0,false,"집사의 장터 판매 이력을 '비공개'로 설정했습니다."
4106,57,33,0,false,"집사 '<value>'<?0xd> 배치했습니다."
4107,57,33,0,false,"집사의 외모 및 장비 설정을 갱신했습니다."
4108,60,8,0,false,"해고된 집사는 조작할 수 없습니다."
4109,60,9,0,false,"비공정 처리에 실패했습니다."
4110,60,9,0,false,"이미 필요량을 달성하여 실행할 수 없습니다."
4111,60,9,0,false,"필요한 아이템이 소지품에 없어 실행할 수 없습니다."
4112,60,9,0,false,"이미 오늘치 납품을 마쳐 실행할 수 없습니다."
4113,57,1,0,false,"<if(INT: 2 ? 1 ) {품질이 <value> 상승했습니다!} else {품질이 상승하지 않았습니다.}>"
4114,69,33,0,false,"<ref:Item> 공정 진행에 필요한 재료가 모두 납품되었습니다!"
4115,60,9,0,false,"과몰입 방지 제한으로 인해 납품할 수 없습니다."
4116,60,9,0,false,"과몰입 방지 제한으로 인해 제작할 수 없습니다."
4117,60,9,0,false,"다른 아이템을 제작 중이므로 실행할 수 없습니다."
4118,60,9,0,false,"레벨이 부족하여 실행할 수 없습니다."
4119,57,33,0,false,"부대 제작설비로 <ref:Item> 제작을 시작합니다."
4120,60,9,0,false,"과몰입 방지 제한으로 인해 공정을 진행할 수 없습니다."
4121,60,9,0,false,"소규모 파티 또는 대규모 파티가 아니므로 실행할 수 없습니다."
4122,60,9,0,false,"제작자가 아닌 파티원이 있어 실행할 수 없습니다."
4123,60,9,0,false,"일부 파티원이 지하공방 밖에 있어 실행할 수 없습니다."
4124,60,9,0,false,"파티장이 아니므로 실행할 수 없습니다."
4125,60,9,0,false,"지하공방 소유자가 아니므로 실행할 수 없습니다."
4126,57,33,0,false,"<ERROR Parsing: 	����(작업 공정이 진행되었습니다.�R공정 진행에 성공하여 제작설비 상태가 '양호'로 변했습니다.�U공정 진행에 대성공하여 제작설비 상태가 '우수'로 변했습니다.>"
4127,57,33,0,false,"<switch:작업 공정을 진행하여/공정 진행에 성공하여/공정 진행에 대성공하여><br><ref:Item><?0xd> 완성되었습니다!"
4128,60,9,0,false,"과몰입 방지 제한으로 인해 아이템을 받을 수 없습니다."
4129,60,9,0,false,"소지품에 공간이 부족하여 받을 수 없습니다."
4130,57,33,0,false,"부대 제작설비에서 <ref:Item><?0xd> 회수했습니다."
4131,57,33,0,false,"부대 제작설비에서 제작을 중지했습니다."
4132,60,9,0,false,"과몰입 방지 제한으로 인해 설계할 수 없습니다."
4133,60,9,0,false,"이미 도면 제작이 끝나 실행할 수 없습니다."
4134,60,9,0,false,"도면에 필요한 아이템이 소지품에 없어 실행할 수 없습니다."
4135,57,65,0,false,"<ref:CompanyCraftDraft> 제도가 완료되어<br>부대 제작수첩에 새로운 제작법이 등록되었습니다!"
4136,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4137,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4138,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4139,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4140,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4141,60,9,0,false,"<ref:FCAuthority> 권한이 없습니다."
4142,60,9,0,false,"해당 비공정은 다른 사람이 조작 중이므로 실행할 수 없습니다."
4143,60,9,0,false,"<ref:Item><?0xd> 부족하여 실행할 수 없습니다."
4144,60,9,0,false,"요구 조건을 만족하지 않아 등록할 수 없습니다."
4145,57,33,0,false,"<value>번째 비공정 <value><?0xd> 등록했습니다."
4146,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 <value>번째 비공정 <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }><?0xd> 등록했습니다."
4147,57,1,0,false,"재료를 납품했습니다."
4148,57,33,0,false,"<value>번째 비공정 이름을 <value><?0xe> 변경했습니다."
4149,60,9,0,false,"소지품에 공간이 부족하여 아이템을 돌려받을 수 없습니다."
4150,57,33,0,false,"<value>번째 비공정 <value><?0xd> 해체했습니다."
4151,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 <value>번째 비공정 <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }><?0xd> 해체했습니다."
4152,60,9,0,false,"과몰입 방지 제한으로 인해 출항할 수 없습니다."
4153,60,9,0,false,"과몰입 방지 제한으로 인해 완료를 확인할 수 없습니다."
4154,60,9,0,false,"출항에 필요한 <ref:Item><?0xd> 부족하여 실행할 수 없습니다."
4155,60,9,0,false,"비공정 랭크가 낮아 실행할 수 없습니다."
4156,60,9,0,false,"항속 거리를 초과하여 실행할 수 없습니다."
4157,60,9,0,false,"<ref:AirshipExplorationParamType><?0xd> <value>보다 적어 실행할 수 없습니다."
4158,57,33,0,false,"비공정 <value><?0xd> 출항했습니다."
4159,57,33,0,false,"비공정 <value><?0xd> 탐색을 중지했습니다."
4160,60,9,0,false,"소지품 또는 크리스탈이 가득 차서 아이템을 획득할 수 없습니다."
4161,57,33,0,false,"비공정 <value><?0xd> 탐색을 마쳤습니다."
4162,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님의 비공정 <if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }><?0xd> 탐색을 마쳤습니다."
4163,57,33,0,false,"목적지 <ref:AirshipExplorationPoint><?0xd> 발견했습니다!"
4164,57,33,0,false,"랭크 업! 비공정 <value><?0xd> 랭크 <value><?0xe> 올랐습니다."
4165,57,33,0,false,"비공정 <value>의 탐색 결과 <value>번째 비공정을 등록할 수 있게 되었습니다."
4166,60,9,0,false,"자유부대 랭크가 낮아 교환할 수 없습니다."
4167,60,9,0,false,"소지품에 공간이 부족하여 교환하지 못했습니다."
4168,57,33,0,false,"<ref:Item><?0xd> 수리했습니다."
4169,60,9,0,false,"수리에 필요한 <ref:Item><?0xd> 없습니다."
4170,60,9,0,false,"<ref:Item><?0xd> 수리할 필요가 없습니다."
4171,60,9,0,false,"지하공방이 있어 주택을 철거할 수 없습니다."
4172,57,33,0,false,"방의 밝기를 <value>단계로 설정했습니다."
4173,60,9,0,false,"비공정 부품이 손상되어 실행할 수 없습니다."
4174,57,1,0,false,"부대 제작수첩에 <ref:Item> 제작법이 등록되었습니다!"
4175,57,33,0,false,"집사의 무기를 '보이기'로 설정했습니다."
4176,57,33,0,false,"집사의 무기를 '숨기기'로 설정했습니다."
4177,57,33,0,false,"집사의 자세를 변경했습니다."
4178,60,9,0,false,"진행 중인 공정이 있어 실행할 수 없습니다."
4179,57,33,0,false,"'디아뎀 제도(어려움)'로 가는 항로를 발견했습니다!"
4180,69,33,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }> 님이 '디아뎀 제도(어려움)'로 가는 항로를 발견했습니다!"
4181,60,9,0,false,"출발 가능한 비공정 수가 파티 수보다 적어 실행할 수 없습니다."
4182,60,9,0,false,"비공정 '<value>'<?0xd> 이미 출항하였으므로 실행할 수 없습니다."
4183,60,9,0,false,"비공정 '<value>'<?0xd> 이미 다른 파티에 배정되었으므로 실행할 수 없습니다."
4184,60,9,0,false,"비공정 '<value>'<?0xd> 승선 탐사 중이거나 탐사 완료 확인 전이므로 실행할 수 없습니다."
4185,60,9,0,false,"비공정 '<value>'<?0xd> 파손된 부품이 있어 실행할 수 없습니다."
4186,60,9,0,false,"비공정 '<value>'<?0xd> 랭크가 낮아 실행할 수 없습니다."
4187,60,9,0,false,"비공정 '<value>'<?0xd> <ref:AirshipExplorationParamType><?0xd> <value> 미만이므로 실행할 수 없습니다."
4188,60,9,0,false,"승선 탐사 중이므로 실행할 수 없습니다."
4189,57,65,0,false,"<ref:FCAuthority> 권한이 없어 정보 보기만 가능합니다."
4190,57,65,0,false,"<ref:FCAuthority> 권한이 없어 정보 보기만 가능합니다."
4191,57,65,0,false,"<ref:FCAuthority> 권한이 없어 정보 보기만 가능합니다."
4192,57,65,0,false,"<ref:FCAuthority> 권한이 없어 정보 보기만 가능합니다."
4193,60,9,0,false,"지금은 이 명령어를 사용할 수 없습니다."
4194,60,9,0,false,"로비에 서 있지 않아 실행할 수 없습니다."
4195,60,9,0,false,"방이 존재하지 않아 실행할 수 없습니다."
4196,60,9,0,false,"이미 모든 방이 판매되어 실행할 수 없습니다."
4197,60,9,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }><?0xd> 아파트의 초코보 축사에 있습니다."
4198,60,9,0,false,"축사에 초코보가 있어  퇴거할 수 없습니다."
4199,0,0,0,false,""
4200,0,0,0,false,""
4201,60,9,0,false,"<value>번 칸에는 이미 아이템이 설치되어 있습니다."
4202,60,9,0,false,"<value>번 칸에 설치 가능한 아이템이 없습니다."
4203,60,9,0,false,"설정할 수 있는 칸이 없습니다."
4204,60,9,0,false,"등급이 맞지 않아 <value>번 칸에 설치할 수 없습니다."
4205,60,9,0,false,"사용할 수 없는 단어가 포함되어 있습니다."
4206,60,9,0,false,"1글자 이상 7글자 이하로 입력하십시오."
4207,60,9,0,false,"연속해서 사용할 수 없는 문자가 포함되었습니다."
4208,60,9,0,false,"잘못된 공백이 포함되어 있습니다."
4209,60,9,0,false,"일체형 주택이 설정되어 있어 이 칸에는 설정할 수 없습니다."
4210,60,9,0,false,"참가 조건을 충족하지 않아 파티장이 신청한 임무 찾기가 취소되었습니다."
4211,60,1,0,false,"도전 조건"
4212,60,1,0,false,"직업 레벨"
4213,60,1,0,false,"평균 아이템 레벨"
4214,60,1,0,false,"페널티"
4215,60,1,0,false,"참가 가능 직업"
4216,60,129,0,false,"과몰입 방지 제한 중"
4217,57,65,0,false,"이 임무에서는 '초월하는 힘'을 항상 발휘할 수 있습니다."
4218,57,65,0,false,"이 임무에서는 '초월하는 힘'을 전멸할 때마다 조금씩 발휘할 수 있습니다."
4219,57,65,0,false,"'초월하는 힘'을 발휘하여 공격력, HP회복 효과, 최대 HP가 <value>% 상승했습니다."
4220,57,1,0,false,"남은 시간이 10분 미만이 되어 파티원 보충 기능을 사용할 수 없습니다."
4221,60,1,0,false,"임무 완료"
4222,60,1,0,false,"소속 총사령부"
4223,60,9,0,false,"파티원이 서로 다른 총사령부에 소속되어 있어 신청할 수 없습니다."
4224,57,65,0,false,"아이템 레벨이 조율되었습니다.<br>※ 장비 성능이 아이템 레벨 <value> 이하로 조정되며, PvP 임무에서는 마테리아가 무효화됩니다."
4225,57,65,0,false,"공략을 완료하지 못한 파티원이 있습니다.<br>성공 시 보상으로 <ref:Item>×<value>개를 추가 획득합니다."
4226,57,1,0,false,"처음으로 완료한 파티원이 있어 추가 보상을 획득합니다."
4227,60,1,0,false,"확장팩 미설치"
4228,0,0,0,false,""
4229,0,0,0,false,""
